invoice_line_no,date,store_id,item_id,sale_bottles,sale_liters,sale_dollars,state_bottle_cost,state_bottle_retail,cogs,gross_margin,margin_pct,is_return,has_cost
INV-200909,2026-07-11,2648,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-200910,2026-04-12,2190,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-200911,2026-06-03,2190,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-200912,2026-06-22,2633,36308,8,8.0,54.0,4.5,6.75,36.0,18.0,0.3333333333333333,False,True
INV-200913,2026-05-26,2501,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-200914,2026-04-01,2190,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-200915,2026-05-11,2648,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-200916,2026-03-01,5102,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-200917,2026-07-02,4829,36308,4,4.0,27.0,4.5,6.75,18.0,9.0,0.3333333333333333,False,True
INV-200918,2026-07-09,2633,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-200919,2026-04-20,3385,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-200920,2026-06-03,2190,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-200921,2026-07-26,2190,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-200922,2026-03-15,2648,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-200923,2026-01-31,2501,64866,6,4.5,224.94,24.99,37.49,149.94,75.0,0.3334222459322486,False,True
INV-200924,2026-03-28,4829,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-200925,2026-05-01,4829,64866,3,2.25,112.47,24.99,37.49,74.97,37.5,0.3334222459322486,False,True
INV-200926,2026-05-01,2633,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-200927,2026-06-25,2633,35918,10,17.5,134.9,,13.49,,,,False,False
INV-200928,2026-07-25,3385,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-200929,2026-03-02,2501,35918,3,5.25,40.47,8.99,13.49,26.97,13.5,0.3335804299481097,False,True
INV-200930,2026-02-03,4829,64866,4,3.0,149.96,24.99,37.49,99.96,50.000000000000014,0.3334222459322487,False,True
INV-200931,2026-07-04,3385,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-200932,2026-02-09,4829,35918,3,5.25,40.47,8.99,13.49,26.97,13.5,0.3335804299481097,False,True
INV-200933,2026-07-08,2633,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-200934,2026-02-21,2190,26827,4,3.0,75.0,12.5,18.75,50.0,25.0,0.3333333333333333,False,True
INV-200935,2026-05-03,5102,64866,6,4.5,224.94,24.99,37.49,149.94,75.0,0.3334222459322486,False,True
INV-200936,2026-03-26,2190,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-200937,2026-05-24,2501,26827,5,3.75,93.75,12.5,18.75,62.5,31.25,0.3333333333333333,False,True
INV-200938,2026-03-30,2501,19067,2,1.5,53.98,17.99,26.99,35.98,18.0,0.33345683586513525,False,True
INV-200939,2026-07-19,5102,64866,7,5.25,262.43,24.99,37.49,174.92999999999998,87.50000000000003,0.3334222459322487,False,True
INV-200940,2026-04-28,2633,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-200941,2026-04-02,2648,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-200942,2026-06-14,3385,77779,4,1.5,48.4,11.0,12.1,44.0,4.399999999999999,0.09090909090909088,False,True
INV-200943,2026-02-21,2190,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-200944,2026-06-08,3385,77779,5,1.88,60.5,11.0,12.1,55.0,5.5,0.09090909090909091,False,True
INV-200945,2026-02-24,2633,19067,6,4.5,161.94,17.99,26.99,107.94,54.0,0.33345683586513525,False,True
INV-200946,2026-05-01,2633,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-200947,2026-07-22,4829,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-200948,2026-02-23,2501,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-200949,2026-04-27,4829,35918,6,10.5,80.94,8.99,13.49,53.94,27.0,0.3335804299481097,False,True
INV-200950,2026-07-23,3385,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-200951,2026-07-18,5102,19067,5,3.75,134.95,17.99,26.99,89.94999999999999,45.0,0.33345683586513525,False,True
INV-200952,2026-05-23,2648,26827,12,9.0,225.0,12.5,18.75,150.0,75.0,0.3333333333333333,False,True
INV-200953,2026-05-29,5102,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-200954,2026-07-26,3385,35918,10,17.5,134.9,8.99,13.49,89.9,45.0,0.3335804299481097,False,True
INV-200955,2026-02-12,2633,64866,3,2.25,112.47,24.99,37.49,74.97,37.5,0.3334222459322486,False,True
INV-200956,2026-06-01,3385,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-200957,2026-02-16,2648,11788,5,8.75,73.15,9.75,14.63,48.75,24.400000000000006,0.3335611756664389,False,True
INV-200958,2026-02-25,4829,64866,11,8.25,412.39,24.99,37.49,274.89,137.5,0.3334222459322486,False,True
INV-200959,2026-03-13,2190,19067,3,2.25,80.97,17.99,26.99,53.97,27.0,0.33345683586513525,False,True
INV-200960,2026-03-18,5102,36308,11,11.0,74.25,4.5,6.75,49.5,24.75,0.3333333333333333,False,True
INV-200961,2026-04-27,3385,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-200962,2026-03-26,2501,36308,3,3.0,20.25,4.5,6.75,13.5,6.75,0.3333333333333333,False,True
INV-200963,2026-06-11,2633,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-200964,2026-02-07,2501,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-200965,2026-07-09,2648,19067,3,2.25,80.97,17.99,26.99,53.97,27.0,0.33345683586513525,False,True
INV-200966,2026-03-30,2633,11788,3,5.25,43.89,9.75,14.63,29.25,14.64,0.33356117566643884,False,True
INV-200967,2026-03-11,4829,11788,3,5.25,43.89,9.75,14.63,29.25,14.64,0.33356117566643884,False,True
INV-200968,2026-06-20,3385,11788,2,3.5,29.26,9.75,14.63,19.5,9.760000000000002,0.33356117566643884,False,True
INV-200969,2026-02-25,2633,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-200970,2026-03-26,2501,36308,5,5.0,33.75,4.5,6.75,22.5,11.25,0.3333333333333333,False,True
INV-200971,2026-03-22,2633,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-200972,2026-02-19,2648,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-200973,2026-04-01,5102,77779,4,1.5,48.4,11.0,12.1,44.0,4.399999999999999,0.09090909090909088,False,True
INV-200974,2026-05-25,3385,11788,2,3.5,29.26,9.75,14.63,19.5,9.760000000000002,0.33356117566643884,False,True
INV-200975,2026-02-20,2633,19067,2,1.5,53.98,17.99,26.99,35.98,18.0,0.33345683586513525,False,True
INV-200976,2026-05-27,2501,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-200977,2026-02-04,4829,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-200978,2026-03-18,2501,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-200979,2026-07-03,2501,77779,4,1.5,48.4,11.0,12.1,44.0,4.399999999999999,0.09090909090909088,False,True
INV-200980,2026-02-16,4829,19067,3,2.25,80.97,17.99,26.99,53.97,27.0,0.33345683586513525,False,True
INV-200981,2026-04-15,2633,36308,4,4.0,27.0,4.5,6.75,18.0,9.0,0.3333333333333333,False,True
INV-200982,2026-07-18,5102,35918,21,36.75,283.29,8.99,13.49,188.79,94.50000000000003,0.33358042994810977,False,True
INV-200983,2026-05-02,3385,77779,10,3.75,121.0,11.0,12.1,110.0,11.0,0.09090909090909091,False,True
INV-200984,2026-03-17,5102,11788,36,63.0,526.68,9.75,14.63,351.0,175.67999999999995,0.3335611756664388,False,True
INV-200985,2026-07-05,4829,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-200986,2026-03-15,5102,19067,5,3.75,134.95,17.99,26.99,89.94999999999999,45.0,0.33345683586513525,False,True
INV-200987,2026-05-29,2190,11788,5,8.75,73.15,9.75,14.63,48.75,24.400000000000006,0.3335611756664389,False,True
INV-200988,2026-07-08,2633,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-200989,2026-06-13,5102,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-200990,2026-07-10,2190,26827,10,7.5,187.5,12.5,18.75,125.0,62.5,0.3333333333333333,False,True
INV-200991,2026-02-16,2501,64866,29,21.75,1087.21,24.99,37.49,724.7099999999999,362.5000000000001,0.3334222459322487,False,True
INV-200992,2026-06-09,4829,64866,1,0.75,37.49,,37.49,,,,False,False
INV-200993,2026-03-13,4829,35918,8,14.0,107.92,8.99,13.49,71.92,36.0,0.3335804299481097,False,True
INV-200994,2026-02-19,5102,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-200995,2026-02-15,2190,26827,10,7.5,187.5,12.5,18.75,125.0,62.5,0.3333333333333333,False,True
INV-200996,2026-03-29,2648,35918,5,8.75,67.45,8.99,13.49,44.95,22.5,0.3335804299481097,False,True
INV-200997,2026-02-19,2633,11788,4,7.0,58.52,9.75,14.63,39.0,19.520000000000003,0.33356117566643884,False,True
INV-200998,2026-06-26,2633,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-200999,2026-07-06,5102,77779,8,3.0,96.8,11.0,12.1,88.0,8.799999999999997,0.09090909090909088,False,True
INV-201000,2026-07-14,2190,36308,14,14.0,94.5,4.5,6.75,63.0,31.5,0.3333333333333333,False,True
INV-201001,2026-03-20,4829,43336,10,7.5,123.8,8.25,12.38,82.5,41.3,0.33360258481421645,False,True
INV-201002,2026-04-07,2501,64866,5,3.75,187.45,24.99,37.49,124.94999999999999,62.5,0.3334222459322486,False,True
INV-201003,2026-06-28,2501,19067,19,14.25,512.81,17.99,26.99,341.80999999999995,171.0,0.33345683586513525,False,True
INV-201004,2026-06-04,3385,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-201005,2026-02-01,2648,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-201006,2026-06-23,2501,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-201007,2026-03-29,2190,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-201008,2026-07-15,2190,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-201009,2026-05-11,2190,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-201010,2026-02-07,5102,43336,3,2.25,37.14,8.25,12.38,24.75,12.39,0.3336025848142165,False,True
INV-201011,2026-04-21,2633,35918,3,5.25,40.47,8.99,13.49,26.97,13.5,0.3335804299481097,False,True
INV-201012,2026-05-11,5102,43336,7,5.25,86.66,8.25,12.38,57.75,28.909999999999997,0.33360258481421645,False,True
INV-201013,2026-02-20,2648,43336,-3,-2.25,-37.14,8.25,12.38,-24.75,-12.39,0.3336025848142165,True,True
INV-201014,2026-04-15,2190,19067,3,2.25,80.97,17.99,26.99,53.97,27.0,0.33345683586513525,False,True
INV-201015,2026-05-13,3385,11788,8,14.0,117.04,9.75,14.63,78.0,39.040000000000006,0.33356117566643884,False,True
INV-201016,2026-03-13,4829,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-201017,2026-06-16,2633,26827,4,3.0,75.0,12.5,18.75,50.0,25.0,0.3333333333333333,False,True
INV-201018,2026-06-24,2501,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-201019,2026-05-14,2648,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-201020,2026-06-02,3385,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-201021,2026-04-26,3385,19067,2,1.5,53.98,17.99,26.99,35.98,18.0,0.33345683586513525,False,True
INV-201022,2026-03-11,4829,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-201023,2026-02-12,2633,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-201024,2026-05-23,2190,43336,6,4.5,74.28,8.25,12.38,49.5,24.78,0.3336025848142165,False,True
INV-201025,2026-02-13,2648,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-201026,2026-06-09,2501,35918,3,5.25,40.47,8.99,13.49,26.97,13.5,0.3335804299481097,False,True
INV-201027,2026-07-01,2648,11788,4,7.0,58.52,9.75,14.63,39.0,19.520000000000003,0.33356117566643884,False,True
INV-201028,2026-06-24,2501,11788,10,17.5,146.3,9.75,14.63,97.5,48.80000000000001,0.3335611756664389,False,True
INV-201029,2026-03-22,2190,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-201030,2026-07-28,2190,36308,3,3.0,20.25,,6.75,,,,False,False
INV-201031,2026-04-15,2190,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-201032,2026-07-21,2648,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-201033,2026-03-27,2633,36308,4,4.0,27.0,4.5,6.75,18.0,9.0,0.3333333333333333,False,True
INV-201034,2026-03-21,3385,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-201035,2026-06-15,4829,77779,4,1.5,48.4,11.0,12.1,44.0,4.399999999999999,0.09090909090909088,False,True
INV-201036,2026-04-05,2633,11788,3,5.25,43.89,9.75,14.63,29.25,14.64,0.33356117566643884,False,True
INV-201037,2026-02-20,5102,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-201038,2026-03-29,2648,35918,3,5.25,40.47,8.99,13.49,26.97,13.5,0.3335804299481097,False,True
INV-201039,2026-02-06,5102,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-201040,2026-06-03,2633,26827,8,6.0,150.0,12.5,18.75,100.0,50.0,0.3333333333333333,False,True
INV-201041,2026-05-10,5102,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-201042,2026-02-20,5102,36308,3,3.0,20.25,4.5,6.75,13.5,6.75,0.3333333333333333,False,True
INV-201043,2026-05-20,3385,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-201044,2026-05-15,4829,77779,9,3.38,108.9,11.0,12.1,99.0,9.900000000000006,0.09090909090909095,False,True
INV-201045,2026-05-22,2648,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-201046,2026-04-28,2648,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-201047,2026-02-06,5102,11788,4,7.0,58.52,9.75,14.63,39.0,19.520000000000003,0.33356117566643884,False,True
INV-201048,2026-03-14,2501,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-201049,2026-06-06,2190,11788,3,5.25,43.89,9.75,14.63,29.25,14.64,0.33356117566643884,False,True
INV-201050,2026-06-21,5102,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-201051,2026-07-12,2633,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-201052,2026-07-12,2190,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-201053,2026-07-08,3385,26827,10,7.5,187.5,12.5,18.75,125.0,62.5,0.3333333333333333,False,True
INV-201054,2026-02-12,5102,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-201055,2026-05-01,5102,64866,4,3.0,149.96,24.99,37.49,99.96,50.000000000000014,0.3334222459322487,False,True
INV-201056,2026-05-26,4829,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-201057,2026-07-04,2501,77779,7,2.62,84.7,11.0,12.1,77.0,7.700000000000003,0.09090909090909094,False,True
INV-201058,2026-03-16,2648,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-201059,2026-04-24,2501,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-201060,2026-05-01,5102,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-201061,2026-07-19,3385,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-201062,2026-07-02,2190,64866,4,3.0,149.96,24.99,37.49,99.96,50.000000000000014,0.3334222459322487,False,True
INV-201063,2026-06-30,2190,26827,5,3.75,93.75,12.5,18.75,62.5,31.25,0.3333333333333333,False,True
INV-201064,2026-03-31,2501,11788,2,3.5,29.26,9.75,14.63,19.5,9.760000000000002,0.33356117566643884,False,True
INV-201065,2026-06-25,5102,43336,13,9.75,160.94,8.25,12.38,107.25,53.69,0.33360258481421645,False,True
INV-201066,2026-02-13,2633,43336,10,7.5,123.8,8.25,12.38,82.5,41.3,0.33360258481421645,False,True
INV-201067,2026-03-24,2648,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-201068,2026-03-11,2633,19067,7,5.25,188.93,17.99,26.99,125.92999999999999,63.000000000000014,0.3334568358651353,False,True
INV-201069,2026-02-08,5102,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-201070,2026-05-30,2190,26827,6,4.5,112.5,12.5,18.75,75.0,37.5,0.3333333333333333,False,True
INV-201071,2026-05-18,2648,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-201072,2026-03-20,2501,77779,6,2.25,72.6,11.0,12.1,66.0,6.599999999999994,0.09090909090909084,False,True
INV-201073,2026-05-26,5102,26827,4,3.0,75.0,12.5,18.75,50.0,25.0,0.3333333333333333,False,True
INV-201074,2026-02-07,3385,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-201075,2026-06-18,2633,77779,4,1.5,48.4,11.0,12.1,44.0,4.399999999999999,0.09090909090909088,False,True
INV-201076,2026-04-12,2501,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-201077,2026-02-24,2633,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-201078,2026-03-02,4829,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-201079,2026-07-25,4829,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-201080,2026-02-21,4829,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-201081,2026-05-14,4829,19067,2,1.5,53.98,17.99,26.99,35.98,18.0,0.33345683586513525,False,True
INV-201082,2026-03-21,2190,35918,13,22.75,175.37,8.99,13.49,116.87,58.5,0.3335804299481097,False,True
INV-201083,2026-06-25,4829,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-201084,2026-07-10,4829,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-201085,2026-05-27,2190,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-201086,2026-05-31,4829,26827,2,1.5,37.5,12.5,18.75,25.0,12.5,0.3333333333333333,False,True
INV-201087,2026-05-30,2501,19067,10,7.5,269.9,17.99,26.99,179.89999999999998,90.0,0.33345683586513525,False,True
INV-201088,2026-07-13,2633,64866,5,3.75,187.45,,37.49,,,,False,False
INV-201089,2026-05-24,2633,35918,5,8.75,67.45,8.99,13.49,44.95,22.5,0.3335804299481097,False,True
INV-201090,2026-07-05,3385,43336,6,4.5,74.28,8.25,12.38,49.5,24.78,0.3336025848142165,False,True
INV-201091,2026-07-06,4829,43336,4,3.0,49.52,8.25,12.38,33.0,16.520000000000003,0.3336025848142165,False,True
INV-201092,2026-03-07,2648,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-201093,2026-05-22,3385,11788,17,29.75,248.71,9.75,14.63,165.75,82.96000000000001,0.33356117566643884,False,True
INV-201094,2026-03-13,2648,36308,11,11.0,74.25,,6.75,,,,False,False
INV-201095,2026-03-12,2501,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-201096,2026-04-25,2633,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-201097,2026-03-16,4829,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-201098,2026-04-20,2648,26827,9,6.75,168.75,12.5,18.75,112.5,56.25,0.3333333333333333,False,True
INV-201099,2026-04-29,2633,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-201100,2026-03-17,2501,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-201101,2026-06-09,2501,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-201102,2026-07-28,3385,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-201103,2026-02-24,2190,19067,10,7.5,269.9,17.99,26.99,179.89999999999998,90.0,0.33345683586513525,False,True
INV-201104,2026-05-08,5102,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-201105,2026-06-10,2648,11788,5,8.75,73.15,9.75,14.63,48.75,24.400000000000006,0.3335611756664389,False,True
INV-201106,2026-05-04,4829,35918,6,10.5,80.94,8.99,13.49,53.94,27.0,0.3335804299481097,False,True
INV-201107,2026-05-17,2633,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-201108,2026-03-01,5102,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-201109,2026-02-01,2648,64866,11,8.25,412.39,24.99,37.49,274.89,137.5,0.3334222459322486,False,True
INV-201110,2026-03-31,2648,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-201111,2026-07-22,2633,26827,2,1.5,37.5,12.5,18.75,25.0,12.5,0.3333333333333333,False,True
INV-201112,2026-06-04,3385,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-201113,2026-05-31,5102,77779,15,5.62,181.5,11.0,12.1,165.0,16.5,0.09090909090909091,False,True
INV-201114,2026-07-05,2648,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-201115,2026-07-12,2501,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
